x,y,w,h,cx,cy,hash
627.7412140575079,390.05750798722045,7.2300319488817895,8.258785942492013,630.7220447284345,393.3578274760383,6e5eec4c0b5ad56ad148a9ccab89598a0f8af4365b97b7895a93664b90cd7ed7be868b42c5d90634a58962478bbae079f8d99d3a69e1bfdc500a9a93549975f4
626.6125827814569,392.38079470198676,7.486754966887418,8.486754966887418,629.6655629139073,395.8245033112583,cf3fe83b86e32d5eef51ae7a28a06369bdc8e69d42596f40b9c4638285fab11219a32255c12263b3ac951dcb73838d679333fa98e344472a274b66bc9f50e330
626.6125827814569,392.38079470198676,7.486754966887418,8.486754966887418,629.6655629139073,395.8245033112583,cf3fe83b86e32d5eef51ae7a28a06369bdc8e69d42596f40b9c4638285fab11219a32255c12263b3ac951dcb73838d679333fa98e344472a274b66bc9f50e330
642.6491803278689,387.60983606557375,7.462295081967213,8.462295081967213,645.6852459016393,391.11803278688524,ced476fac51f5d7c2a3f54576bcb860d6d4e9512c4ebf1d7a39079d1f66ff938209f0dc1db8c307132a8c3cbcf7bbab65d023c36e1dc0c3859adcd78e1eed3e3
623.3684210526316,398.73308270676694,8.146616541353383,9.090225563909774,626.796992481203,402.4624060150376,bea24fe6d516fd5bc8c902008f4eddc3532ad41ef18149b05f1dd8e377aeaca98da8b7d6bef0abb55117c083ada7d92a0b0f88a504d1b85a03a9ace675883549
628.8673835125448,392.97849462365593,7.691756272401434,8.623655913978494,632.068100358423,396.52329749103944,57974ec78efa0f3e2a76ffe8752a527aaa55e6b847ea915ac22c9e6f07054c62b89a30742c408d864006b84bc9e8f65c0720e87ba1706a569d10bea6ac462948
631.7759197324415,394.066889632107,7.471571906354515,8.364548494983278,634.8294314381271,397.4849498327759,90b9a1f5d3b79203207f6b180497d53b220e52994dce7ff0074122a389d292ae0fccb55b3b467d22fc51e6adcd13773599085ca80756ec342c43218fdf23a09f
632.5602605863193,394.2540716612378,7.195439739413681,8.052117263843648,635.5309446254072,397.5602605863192,459505a93e5d910134ce038a9a21c782b1d665413276b6069fda328321e9b0be01b009f45061f0c1234b86c7d0fc79c724c875b356f293025fd1edcba8a46ac8
615.2424242424242,404.14814814814815,7.4006734006734005,8.377104377104377,618.2895622895622,407.6296296296296,47a2559382040eded491f0dd1bfa94661e027252083324a7b54df8978b792351b59a3d8a2ac554d03dc2c0d7d654d3c0aa8fa48b1dd8355c1edc481e5f7c7da7
616.4421052631579,400.70526315789476,7.743859649122807,8.624561403508771,619.698245614035,404.2105263157895,cb0e582b3197bb4e0140cc8aea4ad3f8027e87476f85b6cfc31910bd83982ad14b221854f7053b4b68f1bfb9b0dc56c259ae46565338a40ced141247b60e7a29
625.5812274368232,399.02527075812276,8.018050541516246,9.061371841155236,628.9386281588447,402.74007220216606,6b16a41c989a9b0a9d9e96055fce463f887cc5bfe9869fb1e22f4e95509cbf0e8eccef2e599160a678e8dfe9ad968940ea07a9056cf7597c8e3ee3b8a1dde433
628.0598006644518,403.62126245847173,7.1694352159468435,8.252491694352159,631.0166112956811,406.9202657807309,5fb710a893c35578ef049aef8218a4865f391cd1710491e47c2f84cd793310b05ea4ec88d768960fdcdc79a0d59161599b3bfde7439e6f9ced411cfb766d3a30
621.9512195121952,403.3623693379791,7.365853658536586,8.519163763066203,625.0278745644599,406.8466898954704,efd2bde61a6c9886be6cf8261220dfadcb8734d482a41ca352bce6d7f119f122486c443f0fe088e4967bca6f766d560b3b51f4a412f0ff322152e45e839c8598
626.7940199335549,401.42857142857144,6.956810631229236,8.039867109634551,629.6146179401993,404.7043189368771,8c8e58cc6c17c1f9cbd32c268bf657500f2c4085af8b079b74ca90a6e9b227e3a4cb8c90f97bed6738f41b8818537f5940b6674f01fc54960a7cdfc08ad976ed
626.1815286624204,397.95541401273886,6.86624203821656,8.031847133757962,628.9554140127389,401.2547770700637,e5eb62a38a64c61323f07a8980654e8456c58801bc228d79510fd5a47b4fbb8cdf39909be2d309ba887d1cc0687c04d00453525d5b5f7eee22c3dac3c6d5a160
618.2302631578947,399.16776315789474,6.213815789473684,7.5,620.5296052631579,402.0361842105263,36fd7d150fb4b48b50190d871eebf0524da63df4e9935ce691a9640b126a778d3af173cb63a854973f7be3b98f2fbe26aae23cff4a332b9352b4d3e484310f40
614.2721088435375,400.18027210884355,6.312925170068027,7.6768707482993195,616.6632653061224,403.1224489795918,d47520e005d42b1ff9d7d98fe279240b63caf5895068b2158d977bec870821951b3977d13f88d548e424414299d3fc01e1d38b6b0220327f7fe2ec9ec21e1dd0
615.3333333333334,404.2180685358255,6.043613707165109,7.373831775700935,617.5545171339564,407.04672897196264,28086840e46acd892cd3c998394acb31c62e36e286998a40a9766e0f7f6847f18a8780177fec22cf5fb0396e70e3cd55877553bfab459971769ff8d4d3f313dd
610.9493243243244,403.6418918918919,6.260135135135135,7.753378378378378,613.2263513513514,406.5945945945946,42b544a1a9ffe8e4d3dabf293927274011b95ba50c347c8acb30580ad90a7f6afeb3e9e963353aab703efe3a8eaabada0918cbbccb9d1e63c9aa47dc39abfd14
613.4895833333334,407.74652777777777,7.607638888888889,8.135416666666666,616.4930555555555,410.75694444444446,dbec803f1574ea94076f10d8fbceed5e3d136dc0ce9ca2bb1d05f5b39bb7b8a5776404c5f2fa857f65d731d06a6778435d2265fa875ab9ef5d9cd47d06e3b886
614.4786885245902,397.2491803278688,7.078688524590164,7.740983606557377,617.1967213114754,400.1344262295082,54792289cc532bc0c270da6ce23017ab3cc85776ca8cd80040ed34edc6204a7a4f45430466b1b72f9958ed4c56b99b1c058f0fe77914adfbb95853019a183515
616.5957446808511,397.8404255319149,7.450354609929078,7.790780141843972,619.5283687943263,400.8085106382979,2fe4de44cb3a541cf451c8dffb269e38ae4b2fa9882dc88337851f35f3d79e898d5306e4a3abb8987368de467ee81cba535824fb0cf7ec8c6680fab6410211c1
613.9542253521126,399.21478873239437,7.644366197183099,7.904929577464789,617.0,402.24295774647885,c721a32cfd227ea16f6d1f2b9e9c97ef533ed497687dfe5d357aad28344c07f542c076b00fe4f1e9165f0e0a403d1f835dcf2b8e8bb3ca4d20f46cb9396be5b6
613.7216494845361,404.680412371134,7.470790378006873,7.65979381443299,616.7079037800687,407.64261168384877,6ec8e333174cfe3f1363c4d2e123ae645a397e4b174e2d8784ae6e934814ff153a08e333966c89b660a43e1578971ed06d9302c0130cfc586e227f8cc6e69079
618.8195488721805,402.3496240601504,6.969924812030075,8.31203007518797,621.5225563909775,405.59774436090225,1fc1e3a0d3ec3cda980be8e2643805b419f2ab65e912eee137aa71c64d10659df01a3c3a310328d48d595e19c9e8383c9782116ed9ec5031e4fa765fbb03b7d4
618.8195488721805,402.3496240601504,6.969924812030075,8.31203007518797,621.5225563909775,405.59774436090225,1fc1e3a0d3ec3cda980be8e2643805b419f2ab65e912eee137aa71c64d10659df01a3c3a310328d48d595e19c9e8383c9782116ed9ec5031e4fa765fbb03b7d4
624.0980392156863,399.16993464052285,7.196078431372549,7.388888888888889,626.90522875817,401.9281045751634,bfbab013ac76efe1b272b20378c9d40e75c46ddbffa5be29934cbd6408b5adaad2d2e3065afc3f29856502ccc9b25fbbadf5bcfc08b712b1a6b320778bd409a0
624.003164556962,402.1898734177215,7.0284810126582276,7.284810126582278,626.7373417721519,404.9620253164557,eefff61d2a6eb8807c30eef57afc87ca3e35a09c3c7b3e50b99b185eb5cea0efceb61021ad7d0a210e575ef49fbdce7297ac509fdaec0bb381ca67b3b3c8d6af
616.4736842105264,399.5592105263158,7.338815789473684,7.7006578947368425,619.3782894736842,402.48355263157896,a2263606e75a24630c095dc1f2775e71a6f6fd1db18681b94a7d999eaa293e65759037e19d99dc336a75a685ac7600e0d60323616eb6fd657e943d92f7f0cabe
612.9010238907849,398.5597269624573,7.242320819112628,7.822525597269625,615.7303754266212,401.51535836177476,4bff3a7bda1bb9d0b4a406622643914e1a001acc23d30172351f69e318bb5f1cbaf1e6c54c869c4b302cf119032fcfa5af5474f4affc4a8ff16dd4da87553e50
620.1648351648352,392.95604395604397,7.970695970695971,8.652014652014651,623.2820512820513,396.2271062271062,3379b6da8693e675380fcc9bc2ff156d93660215750d2180452f3e8b537530c04a698f69a5300fca5dd0e0e321cbecf60568fb3d34ff3b690eaf399f2578f317
621.5528169014085,397.6478873239437,7.633802816901408,7.985915492957746,624.5704225352113,400.6619718309859,5874c1bb032bbcb14f2c1776a03c39ef360569a830cd3fcaf552d12f77ea837e921549ce0c029884c18da63fb8296e62ff4522fd498179e70a9b4c8a46c8474b
622.1111111111111,397.72222222222223,7.697916666666667,7.836805555555555,625.1770833333334,400.77777777777777,811264bf4f2b9fe6c615b3286ca24f46403d8018b0208509d11cda6b02f12018b6885f0e7c5611843c962eadc1ef494afafcf1e184530dfafe0669cf4fce007a
626.7923875432526,396.7854671280277,7.429065743944637,7.695501730103806,629.7301038062284,399.65051903114187,06614e19cb5316a7609b0b96353e80404ea193d41290292caae6b611cd80bcc4ddde881544c37482f3149ccb48c8c2212eb30d9e9166c7e4796a180819e89896
613.2623574144486,398.0874524714829,7.935361216730038,8.254752851711027,616.4448669201521,401.2319391634981,c38e2cd830b2e45ab0b315cb9ba32f5f02f7ae19db7650c2c19935284321e1588f65f4d3a727fa4ce2f56f4c9b7bc8c5431ead94832cee5c54736516d4d345d8
609.4327272727272,404.4109090909091,7.716363636363637,7.869090909090909,612.4981818181818,407.37454545454545,3be666b2edc165c915c39562c8ba6b87243f00cd095215f65fcca13d7bb68016e68c299dd3556ead05665772581db3f18306267f933ab995904199c6bf5481e3
613.8432835820895,404.0074626865672,7.985074626865671,8.16044776119403,617.0074626865671,407.0970149253731,b154a56f335314356b945338503a21f9496a3802cbf6a17157c59bfe823d3626d0a72cd0caadcb3d505289ed355e9087be2ea8eab53059139ef8e25e9ec0c66e
616.8689138576779,402.64044943820227,7.775280898876405,7.928838951310861,619.9887640449438,405.62546816479403,f1a04381bf20438276ebffd0cd6359063d602da166db7fcba4c63fce8cce213c623806d02f0a3520fde506474e34ec708e6e83c66fee6e654c5ca04381f927d3
616.8689138576779,402.64044943820227,7.775280898876405,7.928838951310861,619.9887640449438,405.62546816479403,f1a04381bf20438276ebffd0cd6359063d602da166db7fcba4c63fce8cce213c623806d02f0a3520fde506474e34ec708e6e83c66fee6e654c5ca04381f927d3
617.9573643410853,403.68992248062017,8.081395348837209,8.209302325581396,621.1860465116279,406.8255813953488,ead2e7921c68876b818d5209d56c52ac93bac93f348445fc8beb0e6f6d2ac36fdf030a75d4d71f11b17596c88afbb8a1301cb66dbd374dace5d3be928133ae2c
618.5263157894736,406.3886639676113,8.392712550607287,8.45748987854251,621.9230769230769,409.6356275303644,d043c537b3fbee8a92fe377a59b0c00a4f694b5d6ebcb7042287ad0fe129ca3382775148254092736cc931f8f55ff88c008ce3e81ce22c7114f9b39e328d47ca
615.1507352941177,406.23161764705884,7.154411764705882,7.856617647058823,617.9632352941177,409.1397058823529,e803fca02a5bd55553e89247275763dfc8c6f29b0207104922fede03f51c53a0c2f9064ed3b5818c0e012b77014019d452f7b1b285f0457c90f4a95d28444f8f
621.4566929133858,402.5511811023622,7.826771653543307,8.240157480314961,624.6299212598425,405.62992125984255,a0e5aeeaa4db3c6f661789b82d1fe2ab02ccb2311bf8ed53133c6eba6b64d07baa772ffcff67f8b4af59c7b2506675d98e25c137b277f570a3dda8a9ac26ece8
624.1512605042017,404.1218487394958,9.11344537815126,8.647058823529411,627.890756302521,407.2731092436975,fcdd5558fa465fbae69bb349b861bc0035ad6329429a490ecae373c21adfcf0f18d32feb25dcad5b11ce0498c7d694764090454aff2c7f951c2243a1cca74e5b
612.9922480620155,405.8720930232558,8.503875968992247,8.065891472868216,616.4767441860465,408.69767441860466,e1d495198840e125139915fc4f96db63f9700bc40605584f06e8e67d8f792cea3bc0ae8242d323a8a3b00cb59a45a8b0c89bfcb4521193c27ac672218904d412
608.390625,405.92578125,8.671875,8.29296875,611.92578125,408.84765625,1c5df4c20997d78b90fbfd3991fb190b22d58913c266b48ee6c4dc8692aa1e05a3d7b175a537b28de67d13970be2f628227d6dfa0fef710721dc6789fe0217f1
604.8703071672355,397.09215017064844,7.948805460750854,7.501706484641638,608.0784982935154,399.7133105802048,d07d64798a8f870c4d9283822802f892f8d5ae800994ae2697aa9c8c4285980ff4a50bf3d93818e3610e05fc407e5f901f278675e111f1df38fd8908f0134eee
609.2915129151291,402.2619926199262,8.538745387453874,8.15129151291513,612.7638376383763,405.1660516605166,3ce1231ea44f143d7d552273f73770f001024502f6d03156ee381316c567d15346fe8631207d08ba73d572867a9cd273c0726e30877f41c597dbb743c188c62d
608.7822878228782,402.0405904059041,8.025830258302584,7.81549815498155,611.9667896678967,404.90036900369006,707bda85ec03e80f106f07cdfbababaf4f698ff5ef30845c237d642922f26e40138d1742c7caab1b8a4ce14ad8b1667d8da533ff8b20b661c54e3f5122cbaa6c
615.1221374045801,401.9389312977099,8.580152671755725,8.244274809160306,618.587786259542,404.9236641221374,7854533a0eec8ef76434e0417324d90d496c91e112830a93177438e532b8fb5544e259b9bfc99a93a206fa88f560fdf082d7567a5eaee4a4cd2be32d23529465
617.4666666666667,406.7372549019608,8.780392156862746,8.392156862745098,621.0196078431372,409.8392156862745,fae438b841bfc9e5ead4cf4bace0061be0f87587e916e5c055d627d9f3448b12b3bdd35ae79e853055895a8d27301ab19a91e228ac07ed5f1ba242c63c652a64
631.2043795620438,405.4890510948905,8.218978102189782,7.791970802919708,634.492700729927,408.27372262773724,598dc8d0174b5cbc6f00ba8a5ccb6af5256cb130ff6d8a0111ac4961d281f7d776f8249ad0d0d66a0f7cfec4bed0975c0763c09f08ede8d377c5755b3d72fdf4
619.3667953667954,404.3243243243243,8.285714285714286,7.652509652509653,622.6756756756756,407.03474903474904,1555ae280301effc148b2de2b7156247da3ea778b98905ff4ad3e5e1a01d558181a35811e3d45a7ea15d80c6bf0629171319f9b7da7688d2ca5dd2a31bbc0b76
613.7096774193549,405.39516129032256,8.830645161290322,8.169354838709678,617.3387096774194,408.31854838709677,254048f8f627b3475cf95049d3c4d7422e5471c9b2417b2e712743c0ab717faa13fce68b375d9a8b07bbc29153d795798bb8005f2f77ebfa07b7ca38bb949cdd
616.6809338521401,403.9260700389105,8.354085603112841,8.326848249027238,619.9922178988327,406.96108949416345,d6856717b25d18e3f79195120b12fa0a16c5f1967961a8a7e365df21a33703e5e4d48c6e89f979a711631dc01e9e84a1b87d8ae76a77f541a405133e420048a7
615.7548638132296,403.57587548638134,8.501945525291829,8.365758754863814,619.1673151750973,406.5953307392996,de01753854cd660e9cc3b3c6e449c540d1e78388639eaba77a63defab907c57b4a6f6ee19f60a4b58936e40256d560669754c0d2234027dcbca0df28ec6ad685
620.0745098039216,405.9647058823529,8.447058823529412,8.20392156862745,623.5372549019608,408.9372549019608,b88471872710231fc3df767283e94ac7f2abb272b47bfe3ccd3891c12de8e60c77a8a0c4bcf6999276a02930abbb3fe3b4b9b6b75af89feed7fc8dbd13cf47ce
623.2441860465116,409.78682170542635,8.414728682170542,8.228682170542635,626.6356589147287,412.75581395348837,207df89c8f8c1727e741166160ba658906ba4d6a7bf0551a40489dfc973ad23eb0295ca340d5c87d9fb04754bdab6c8de5f0f71d07f67710f96f852bca96ba74
612.405303030303,409.2765151515151,8.325757575757576,8.117424242424242,615.7575757575758,412.22727272727275,5b6a26f0c95dae3f6f35aee29fa85d8966213800d0327e1c8bbd137f187eb6ab51ea14d5192b9838cb7cad9c66f7b6b2f2a4b8de2157f90e644697c9880b21dc
611.1360294117648,407.34558823529414,7.992647058823529,7.838235294117647,614.3161764705883,410.10661764705884,9d0a6c5328e57c3ed1667f6cb580366bd4c64e147a35034dce6a5fb45155101dfdbc74efd780d5553a61e914d36b819bd1e0712ff170006562e42ef2784e1d78
624.7168458781362,406.97491039426524,7.849462365591398,7.763440860215054,627.8243727598566,409.7885304659498,8cb859d2ba3a876ef4d0813034d9bbdd47d2b12da6c12daf88b4dd024f5bee849994bea3a8033c7d7542a35f7440342c97d41d634c6871326305657ddf2b1e55
624.6268656716418,408.2910447761194,7.985074626865671,7.891791044776119,627.8022388059702,411.14179104477614,2a14f07fed5aa1a7de7148a257b5373629a834ff774bb75dd15cc1aceacb4c29f95e1b392469c46d2b627741defd0121fcb348c23393f61ad563259d3ee097a4
620.574074074074,407.22222222222223,7.985185185185185,7.874074074074074,623.7296296296296,410.04814814814813,bf6f7500992575cf40e63735e8565c44e69aeeed8b1661e5d978f233f3c0525d28cf76791be787ba2d02b3cbee7385477b93f268af06ecaf44e27728bc946277
606.7509157509157,407.0952380952381,7.783882783882784,7.7765567765567765,609.8351648351648,409.8864468864469,64254ae7a472a0adf78c003bdea4168d05b92bc94689407b272ff48d3db07fdf01b216c2a3a18728948512c161560a6f2e0bcfbdf3b52875eb617bfd0ff6518c
610.8109243697479,412.6470588235294,8.907563025210084,8.61344537815126,614.4411764705883,415.80252100840335,0e5ddc3e726f2e2cfa9892de0498fe39a6f925ac201b0632fbe271fdede7fe7dd250c031f5dc2f7fcb5d8ee077d0b31e7c71046b16e0469966313273bbdc6d1f
609.4327731092437,411.5126050420168,8.995798319327731,8.802521008403362,613.1596638655462,414.7773109243698,28180c9a1f7a8f2c75d1a50580be8d380a58948733d98c02d1db530ca2a923eaacd110629917b2048c659681496c42421c07ce5020938266a4b5e7a066be95cd
613.7366255144033,407.8847736625514,8.366255144032921,8.267489711934155,617.1111111111111,410.8477366255144,6e2122ca2d8028986f4c8cfbb470016eb6b352e55b3e54a9243991b7c4a8f8b42a5ba40f0fe749aae0f93c72f500595b2f4853b149b5f0528b1ad685fd1ef0ee
607.00395256917,408.19367588932806,8.233201581027668,7.992094861660079,610.304347826087,411.0790513833992,cf1461805f1a8db0056c010404a69af227e63f8ad9293b7566a81ab6b7b287433cb0abc94bdc9a216668a8dbf30de333d55dd92ab9ba881f6e1301cfdd6a0e88
603.876923076923,403.6192307692308,7.996153846153846,8.061538461538461,607.1,406.5192307692308,2a5046b152d655d7cad541962865443e0f988db94060fd39d65da15e460fc318bd995f8df225c0af358942e8c5e39f6f3d6278c19592ca24cf2f891af19512c2
615.7386363636364,412.40909090909093,8.143939393939394,7.958333333333333,618.9962121212121,415.2537878787879,e0bdb44128d16629ea2f9ec251b6e8fc078b226c9f821d6145ee3c91a6789898bef30a33d088ccb55ec0d82c7a07f15f8485a3531cb90821d995f61baa48507f
607.6706827309237,406.9477911646586,7.325301204819277,7.963855421686747,610.5381526104418,409.8313253012048,b2de47144794013e6ba3b85b7612411d6221db110c4db3ffd96f6457f03dc1db10ba78044e60934a0d6adc6b845cf437d5b819f480c2fcbbabafb287ea267dac
607.2105263157895,403.72556390977445,8.135338345864662,7.8007518796992485,610.4661654135339,406.4812030075188,ade0a8b88450526f7e5e5cb1d0d77e66fc86cea896ffd426e11fd75358fcf55a5494b355c78821f3f046582b18ad58d536bd0b908d2691db97d732f1d07b0e25
